Wall time,Step,Value
1726182033.236541,378,0.4130070209503174
1726182096.4032605,504,0.42397448420524597
1726182287.3858304,882,0.393102765083313
1726182318.8991861,945,0.4355446994304657
1726182434.1227968,1176,0.3981805741786957
1726182588.9463692,1491,0.39156022667884827
1726182619.9016843,1554,0.4505652189254761
1726182825.3133342,1974,0.4099310636520386
1726183447.0398028,3255,0.4396626353263855
1726183477.5390835,3318,0.40431907773017883
1726183569.3921854,3507,0.4240974187850952
1726183732.331365,3843,0.39324936270713806
1726184200.735375,4809,0.41625767946243286
1726184251.7431858,4914,0.4019438326358795
1726184467.604321,5355,0.4240347743034363
1726184518.7371423,5460,0.4528566300868988
1726184590.3554957,5607,0.45917388796806335
1726184675.9981208,5730,0.46069276332855225
1726185034.2548976,6465,0.449029803276062
1726185054.4704087,6507,0.43257850408554077
1726185135.928501,6675,0.4314044415950775
1726185350.264519,7116,0.4812527298927307
1726185431.5365925,7284,0.44660142064094543
1726185634.7477803,7704,0.4544506371021271
1726186173.89943,8838,0.4376468360424042
1726186183.869173,8859,0.4643341898918152
1726186383.0105686,9279,0.40595027804374695
1726186412.6727843,9342,0.4463042914867401
1726186561.4209046,9657,0.4471590220928192
1726186590.9001052,9720,0.444583535194397
1726186600.765844,9741,0.443379282951355
1726186700.1292715,9951,0.46469300985336304
1726186888.9793851,10350,0.4708452522754669
1726187097.0639389,10791,0.4580870270729065
1726187316.797361,11253,0.44472169876098633
1726187778.7077167,11817,0.42236343026161194
1726187937.205563,12153,0.4377910792827606
1726188006.6637554,12300,0.4104287028312683
1726188016.5734951,12321,0.4235890805721283
1726188343.389924,13014,0.44866329431533813
1726188482.5463243,13308,0.44858142733573914
1726188551.7905004,13455,0.4808654487133026
1726188561.5622303,13476,0.3955555856227875
1726188581.3957121,13518,0.44274958968162537
1726188611.0779302,13581,0.4934036433696747
1726188630.8254066,13623,0.4524471163749695
1726188749.5872824,13875,0.45340797305107117
1726188848.5436814,14085,0.43466413021087646
1726189273.8204663,14988,0.4173857867717743
1726189353.1113908,15156,0.4979326128959656
1726189431.8042736,15324,0.41391754150390625
1726189649.1830254,15786,0.4962339401245117
1726189688.541968,15870,0.4726727306842804
1726189777.4956176,16059,0.40571829676628113
1726189816.7555516,16143,0.4527736306190491
1726189836.5670314,16185,0.41209399700164795
1726189925.6785357,16374,0.46314600110054016
1726189975.1732361,16479,0.45924222469329834
1726189994.9727168,16521,0.4193364679813385
1726190045.2914765,16626,0.48994627594947815
1726190064.9549475,16668,0.4369909167289734
1726190104.4869003,16752,0.4784909784793854
1726190144.0958605,16836,0.46150878071784973
1726190204.847402,16962,0.4521885812282562
1726190214.6771357,16983,0.4208906292915344
1726190467.1960244,17463,0.47041308879852295
1726190506.769982,17547,0.41352933645248413
1726190832.8874009,18240,0.44978487491607666
1726190903.26466,18387,0.4462599754333496
1726190962.4470844,18513,0.4434678852558136
1726191214.8898013,19038,0.444485068321228
1726191235.0693095,19080,0.42077603936195374
1726191315.768342,19248,0.46323320269584656
1726191568.0031931,19773,0.4399912357330322
1726191598.2674556,19836,0.4410879611968994
1726191689.069243,20025,0.4357919991016388
1726191769.7412727,20193,0.4165482819080353
1726191860.375045,20382,0.4317575991153717
1726191870.3897948,20403,0.45207053422927856
1726191930.8113103,20529,0.44230324029922485
1726191940.854061,20550,0.4474078416824341
1726191990.9108028,20655,0.4506740868091583
1726192172.0413399,21033,0.4726802110671997
1726192202.2155964,21096,0.43621471524238586
1726192292.6193528,21285,0.4690614938735962
1726192784.3681076,22314,0.4274064898490906
1726192815.5524378,22377,0.4259292781352997
1726192835.698943,22419,0.41572630405426025
1726192876.1039639,22503,0.4520617425441742
1726192936.5604823,22629,0.4278337359428406
1726192987.1202607,22734,0.4586394429206848
1726193285.6602907,22941,0.44032159447669983
1726193345.3707538,23067,0.43574219942092896
1726193395.2184787,23172,0.44086769223213196
1726193499.6516247,23382,0.44511091709136963
1726193924.193736,24264,0.4303009808063507
1726193964.3347368,24348,0.4196375012397766
1726193974.4894953,24369,0.4104876220226288
1726193984.4642413,24390,0.43856725096702576
1726194165.8247962,24768,0.45493483543395996
1726194296.5535672,25041,0.4013015627861023
1726194427.725371,25314,0.4161921739578247
1726194810.1579552,26112,0.43537425994873047
1726194920.7502208,26343,0.4616628885269165
1726194950.8774729,26406,0.40096619725227356
1726194981.1237338,26469,0.43379250168800354
1726195183.0048234,26889,0.4368669390678406
1726195243.5853505,27015,0.4709801971912384
1726195314.1576266,27162,0.43150171637535095
1726195535.0621352,27624,0.4025213122367859
1726195565.2033885,27687,0.41719090938568115
1726195676.0396726,27918,0.43600115180015564
1726195706.2469323,27981,0.42951709032058716
1726195736.586198,28044,0.4039549231529236
1726195746.6529508,28065,0.4097190201282501
1726196256.050554,29070,0.4755117893218994
1726196316.4170654,29196,0.4361686706542969
1726196326.4658177,29217,0.400905042886734
1726196547.351326,29679,0.4539898931980133
1726196667.9483404,29931,0.43471670150756836
1726196768.1089199,30141,0.43988218903541565
1726196808.4169326,30225,0.4100509285926819
1726197072.7616048,30771,0.4183744788169861
1726197181.5097334,31002,0.4786480963230133
1726197260.3626275,31170,0.4617220163345337
1726197319.478045,31296,0.45518821477890015
1726197635.5776715,31968,0.457716703414917
1726197674.9766157,32052,0.44015973806381226
1726197921.2250214,32577,0.3992476761341095
1726198078.4107692,32913,0.44576525688171387
1726198088.3355112,32934,0.4686680734157562
1726198236.3365731,33249,0.4417029917240143
1726198275.885529,33333,0.4972382187843323
1726198433.9753451,33669,0.487533837556839
1726198443.766077,33690,0.42077046632766724
1726198661.22333,34152,0.4383286237716675
1726198760.109721,34362,0.42872628569602966
1726198980.900071,34422,0.4275149703025818
1726199030.1097503,34527,0.4353044331073761
1726199059.3959382,34590,0.40086454153060913
1726199255.82662,35010,0.3988524079322815
1726199394.0249488,35304,0.44305741786956787
1726199483.224616,35493,0.4776887893676758
1726199522.7565703,35577,0.45412856340408325
1726199542.4720433,35619,0.4385606646537781
1726199562.2435224,35661,0.400395005941391
1726199592.015748,35724,0.4493929147720337
1726199661.1329126,35871,0.46675607562065125
1726199750.487592,36060,0.37915000319480896
1726199888.3638957,36354,0.47004666924476624
1726199908.0433674,36396,0.45624011754989624
1726199938.1386168,36459,0.4578879773616791
1726199987.4743059,36564,0.45597386360168457
1726200016.8935037,36627,0.48217636346817017
1726200026.8102431,36648,0.4749307930469513
1726200223.8229682,37068,0.47156617045402527
1726200312.4410067,37257,0.4424813985824585
1726200371.6344316,37383,0.45836228132247925
1726200450.2123048,37551,0.4517867863178253
1726200539.4019701,37740,0.465751588344574
1726200608.511139,37887,0.42305898666381836
1726200815.4351168,38328,0.3741627633571625
1726200854.8600645,38412,0.4198710322380066
1726200953.6524472,38622,0.4420563280582428
1726200993.2514076,38706,0.4069135785102844
1726201081.6490142,38895,0.39793860912323
1726201210.469642,39168,0.4376019239425659
1726201240.0518522,39231,0.45512157678604126
1726201299.5422995,39357,0.39411041140556335
1726201319.249771,39399,0.43593135476112366
1726201741.3810568,40236,0.3950057029724121
1726201909.1705973,40593,0.4377453923225403
1726202008.7180376,40803,0.45778635144233704
1726202038.304249,40866,0.4447096586227417
1726202057.9777207,40908,0.4412495493888855
1726202235.3339758,41286,0.4069500267505646
1726202373.0872748,41580,0.4401867091655731
