Wall time,Step,Value
1726182033.235541,378,nan
1726182096.4012618,504,nan
1726182287.3848307,882,nan
1726182318.898187,945,0.39990663528442383
1726182434.1217968,1176,0.41467007994651794
1726182588.9443688,1491,0.4221533536911011
1726182619.9006844,1554,0.4177951216697693
1726182825.3123333,1974,0.4377208948135376
1726183447.038802,3255,0.40743589401245117
1726183477.5380828,3318,0.3899247646331787
1726183569.3911862,3507,0.38704949617385864
1726183732.330365,3843,0.4317331314086914
1726184200.7343733,4809,0.3483504056930542
1726184251.7421854,4914,0.3728562295436859
1726184467.6033208,5355,0.4092274308204651
1726184518.7361422,5460,0.40942808985710144
1726184590.3544948,5607,0.34769630432128906
1726184675.9971209,5730,0.3925907015800476
1726185034.2528973,6465,0.3984222412109375
1726185054.4694092,6507,0.4062766432762146
1726185135.9264991,6675,0.38503146171569824
1726185350.2635188,7116,0.35783618688583374
1726185431.535594,7284,0.3541329503059387
1726185634.746781,7704,0.38087865710258484
1726186173.8984294,8838,0.38394904136657715
1726186183.8671722,8859,0.4313284754753113
1726186383.0085692,9279,0.37166568636894226
1726186412.6707845,9342,0.40682774782180786
1726186561.4189048,9657,0.400567889213562
1726186590.898106,9720,0.3830053210258484
1726186600.7648425,9741,0.3819767236709595
1726186700.1282713,9951,0.4257885813713074
1726186888.977385,10350,0.4000747799873352
1726187097.0629387,10791,0.42849668860435486
1726187316.7963607,11253,0.3943217992782593
1726187778.7067163,11817,0.435872882604599
1726187937.2035627,12153,0.39581260085105896
1726188006.6617548,12300,0.3872835636138916
1726188016.571495,12321,0.3842012882232666
1726188343.3889236,13014,0.45548221468925476
1726188482.5443225,13308,0.40286168456077576
1726188551.7894986,13455,0.38328152894973755
1726188561.5612295,13476,0.3959096372127533
1726188581.3947127,13518,0.4317188262939453
1726188611.0759294,13581,0.3916513919830322
1726188630.824407,13623,0.4270201623439789
1726188749.586283,13875,0.40794509649276733
1726188848.5426798,14085,0.46355652809143066
1726189273.8184662,14988,0.44900521636009216
1726189353.110391,15156,0.41620248556137085
1726189431.8032727,15324,0.4411503076553345
1726189649.1810257,15786,0.4339298605918884
1726189688.540967,15870,0.42037445306777954
1726189777.4946177,16059,0.4189912676811218
1726189816.7545516,16143,0.44345974922180176
1726189836.5660324,16185,0.4221286177635193
1726189925.6775355,16374,0.4116589426994324
1726189975.172236,16479,0.43031519651412964
1726189994.9717164,16521,0.4213184714317322
1726190045.2894764,16626,0.3879876732826233
1726190064.9539475,16668,0.43899068236351013
1726190104.4859004,16752,0.39717674255371094
1726190144.0948603,16836,0.3894372582435608
1726190204.8464026,16962,0.4302225112915039
1726190214.6761358,16983,0.38789910078048706
1726190467.1950257,17463,0.44626277685165405
1726190506.7689815,17547,0.3838275372982025
1726190832.8864012,18240,0.3893360495567322
1726190903.26366,18387,0.40663427114486694
1726190962.4460857,18513,0.3913083076477051
1726191214.8878012,19038,0.38935551047325134
1726191235.0683093,19080,0.43247276544570923
1726191315.76634,19248,0.3792537450790405
1726191568.0021937,19773,0.3956121802330017
1726191598.266456,19836,0.424213171005249
1726191689.0682425,20025,0.41921353340148926
1726191769.7402725,20193,0.40962669253349304
1726191860.3730452,20382,0.3747086524963379
1726191870.3887947,20403,0.430442750453949
1726191930.8093097,20529,0.39258724451065063
1726191940.853061,20550,0.3984038233757019
1726191990.909803,20655,0.393751323223114
1726192172.0403397,21033,0.41552454233169556
1726192202.2145963,21096,0.4272739887237549
1726192292.6183531,21285,0.40917056798934937
1726192784.3671076,22314,0.4086594581604004
1726192815.5514376,22377,0.38880443572998047
1726192835.6979427,22419,0.40291261672973633
1726192876.1029632,22503,0.4366328716278076
1726192936.5594823,22629,0.4224441945552826
1726192987.1182616,22734,0.4230685234069824
1726193285.6592906,22941,0.4182775020599365
1726193345.3697536,23067,0.389251172542572
1726193395.2174788,23172,0.45239877700805664
1726193499.6506252,23382,0.41836807131767273
1726193924.1927357,24264,0.43453049659729004
1726193964.3327377,24348,0.38614875078201294
1726193974.4884953,24369,0.38783371448516846
1726193984.4632404,24390,0.4445353150367737
1726194165.822796,24768,0.4256170988082886
1726194296.5525677,25041,0.39962172508239746
1726194427.7233713,25314,0.37203896045684814
1726194810.1569545,26112,0.4295019805431366
1726194920.7492208,26343,0.3983539938926697
1726194950.8764732,26406,0.4015938639640808
1726194981.1227336,26469,0.40960246324539185
1726195183.0028267,26889,0.4139191508293152
1726195243.58435,27015,0.4581286311149597
1726195314.1566248,27162,0.40334686636924744
1726195535.0611355,27624,0.3889080882072449
1726195565.2013884,27687,0.4091426730155945
1726195676.0386724,27918,0.395965039730072
1726195706.2449307,27981,0.4414535164833069
1726195736.5841987,28044,0.40511220693588257
1726195746.6519508,28065,0.42854762077331543
1726196256.0495534,29070,0.4219345450401306
1726196316.4160657,29196,0.45281028747558594
1726196326.4638174,29217,0.43179553747177124
1726196547.3503256,29679,0.4294235110282898
1726196667.94734,29931,0.4683866500854492
1726196768.1079195,30141,0.4391544461250305
1726196808.4159336,30225,0.44874200224876404
1726197072.7606058,30771,0.4247545003890991
1726197181.5087333,31002,0.4328992962837219
1726197260.3616278,31170,0.4109787344932556
1726197319.4760456,31296,0.43139395117759705
1726197635.5756721,31968,0.39299434423446655
1726197674.9746175,32052,0.428384393453598
1726197921.2240212,32577,0.42520615458488464
1726198078.4097705,32913,0.4576813578605652
1726198088.3345106,32934,0.43807852268218994
1726198236.3355737,33249,0.42438429594039917
1726198275.884529,33333,0.43050074577331543
1726198433.9733453,33669,0.45960211753845215
1726198443.7650764,33690,0.458187997341156
1726198661.2213297,34152,0.4159887731075287
1726198760.1087203,34362,0.4192505478858948
1726198980.899071,34422,0.4083540439605713
1726199030.1087499,34527,0.4366703927516937
1726199059.3949373,34590,0.4590079188346863
1726199255.8256187,35010,0.4039197564125061
1726199394.0229485,35304,0.4518745541572571
1726199483.222616,35493,0.44627735018730164
1726199522.7555707,35577,0.4261648654937744
1726199542.4710436,35619,0.41185063123703003
1726199562.2425203,35661,0.42173099517822266
1726199592.014747,35724,0.4180696904659271
1726199661.1309123,35871,0.4550459086894989
1726199750.4855917,36060,0.4034743309020996
1726199888.3628957,36354,0.4349648356437683
1726199908.0423675,36396,0.42723697423934937
1726199938.1376157,36459,0.44421452283859253
1726199987.4733047,36564,0.4462067782878876
1726200016.8925035,36627,0.4034295082092285
1726200026.8082428,36648,0.4412134885787964
1726200223.8219678,37068,0.4394986033439636
1726200312.4400065,37257,0.40056926012039185
1726200371.6334324,37383,0.40675997734069824
1726200450.2103045,37551,0.4299423098564148
1726200539.4009712,37740,0.41097187995910645
1726200608.509143,37887,0.42894646525382996
1726200815.4341178,38328,0.42056894302368164
1726200854.8580613,38412,0.45814770460128784
1726200953.6504486,38622,0.42544257640838623
1726200993.2504072,38706,0.4485495984554291
1726201081.648013,38895,0.4044908881187439
1726201210.4686418,39168,0.3887042999267578
1726201240.0508516,39231,0.4034962058067322
1726201299.5413,39357,0.3749166429042816
1726201319.2477708,39399,0.4006485641002655
1726201741.3790562,40236,0.4039890170097351
1726201909.1685982,40593,0.44022703170776367
1726202008.7170377,40803,0.39863574504852295
1726202038.3022504,40866,0.43770742416381836
1726202057.9767199,40908,0.4308030307292938
1726202235.332976,41286,0.37720292806625366
1726202373.0862722,41580,0.42277926206588745
1726202392.73674,41622,0.4166421890258789
1726202570.0959964,42000,0.43787288665771484
1726202609.6479542,42084,0.41473472118377686
1726202688.2978296,42252,0.4288352429866791
1726202855.9643624,42609,0.4319288730621338
1726202915.5308146,42735,0.4011596143245697
1726203152.1795032,43239,0.41857895255088806
1726203280.4260893,43512,0.4364357888698578
1726203309.907291,43575,0.4151448905467987
1726203319.7630272,43596,0.4517291486263275
1726203359.525001,43680,0.4109404981136322
1726203399.2009654,43764,0.431771457195282
1726203438.858929,43848,0.4269239902496338
1726203508.3521254,43995,0.4097101092338562
1726203656.28818,44310,0.4482539892196655
1726203991.8683927,45024,0.44150489568710327
1726204031.3613431,45108,0.4072650671005249
1726204100.2434916,45255,0.41576671600341797
1726204190.0602055,45444,0.4085734784603119
1726204607.145864,45903,0.41357892751693726
1726204626.7813306,45945,0.4074455201625824
1726204646.4548028,45987,0.45829257369041443
1726204725.3106956,46155,0.4067036509513855
1726204804.0135784,46323,0.4368358850479126
