Wall time,Step,Value
1726627850.2902958,42,0.5313758850097656
1726627850.9803488,45,0.4988599419593811
1726627856.993801,71,0.5410773754119873
1726627862.4622107,94,0.5334578156471252
1726627881.1891549,167,0.5414384603500366
1726627897.6553898,229,0.54587322473526
1726627898.815477,234,0.5412612557411194
1726627904.0688715,255,0.5392749905586243
1726627908.5512097,273,0.5343711972236633
1726627917.6908984,308,0.5901855826377869
1726627918.1819322,310,0.5543345808982849
1726627920.2982533,318,0.5492661595344543
1726627958.39111,474,0.5288944244384766
1726628832.9458787,2164,0.49891552329063416
1726628843.07264,2207,0.5053091645240784
1726628844.7587674,2214,0.48465362191200256
1726628856.103619,2262,0.5437628626823425
1726628859.219854,2275,0.5151737928390503
1726628865.075297,2299,0.5213966965675354
1726628875.2690585,2342,0.5095664858818054
1726628877.2232058,2350,0.5136449337005615
1726628892.1223254,2413,0.5003252029418945
1726628896.4016461,2430,0.5403997302055359
1726628897.7867513,2436,0.5592187643051147
1726628904.4412508,2464,0.5311871767044067
1726628936.8526862,2599,0.4882260859012604
1726629807.1113446,4270,0.4555031955242157
1726629819.2232504,4322,0.513477623462677
1726629828.3609385,4360,0.5406032800674438
1726629846.378292,4436,0.5476720929145813
1726629865.7047458,4517,0.5578152537345886
1726629878.6987185,4572,0.4897071123123169
1726629879.4277768,4575,0.5161824822425842
1726629882.667017,4589,0.5470897555351257
1726629883.5570853,4593,0.4992808997631073
1726629895.1869588,4641,0.4803275465965271
1726629896.846083,4648,0.5258899331092834
1726629907.4858825,4692,0.511405348777771
1726629914.6854255,4722,0.5204402208328247
1726630784.594741,6407,0.5522399544715881
1726630791.3052444,6436,0.5533316135406494
1726630795.0525281,6452,0.5213251113891602
1726630798.965824,6468,0.5138022899627686
1726630824.2547185,6575,0.5079063773155212
1726630834.7815106,6618,0.5566694140434265
1726630835.4635632,6621,0.5646854043006897
1726630861.346509,6728,0.4889422059059143
1726630866.5739079,6750,0.47135764360427856
1726630869.3151045,6761,0.4943578243255615
1726630878.9178264,6801,0.5177441239356995
1726630883.0181348,6818,0.5017108917236328
1726630886.1883736,6831,0.5108898282051086
1726631758.1126492,8548,0.47389471530914307
1726631772.1707008,8608,0.5142418742179871
1726631793.7213185,8699,0.527256965637207
1726631796.6755397,8711,0.5160152912139893
1726631804.3851223,8743,0.5289688110351562
1726631805.8322294,8749,0.5758558511734009
1726631811.6706662,8774,0.5180887579917908
1726631822.4594824,8819,0.5004746913909912
1726631841.974943,8901,0.5221088528633118
1726631853.0317738,8948,0.4981849491596222
1726631856.920068,8965,0.5087822675704956
1726631857.428107,8967,0.5081734657287598
1726631858.6681972,8972,0.5093566179275513
1726631864.8526623,8997,0.5002362132072449
1726631865.0916812,8998,0.5783151388168335
1726631867.9998987,9010,0.4789775013923645
1726632718.4970982,10643,0.49224764108657837
1726632725.1245956,10672,0.5041512250900269
1726632728.4408448,10687,0.5036857724189758
1726632760.7822745,10825,0.5000851154327393
1726632774.2132838,10880,0.5716624855995178
1726632828.5803676,11107,0.5171616673469543
1726633696.1652155,12806,0.5238745212554932
1726633696.8322663,12809,0.4633089303970337
1726633710.3682826,12867,0.5724958181381226
1726633724.8753722,12929,0.534631073474884
1726633740.777567,12998,0.519392728805542
1726633744.0538135,13012,0.5740705132484436
1726633744.5418496,13014,0.5933939814567566
1726633744.7698717,13015,0.5845565795898438
1726633758.4368937,13073,0.5552244186401367
1726633800.2920382,13248,0.5439066290855408
1726634678.8964632,15014,0.5719773769378662
1726634679.3484986,15016,0.5530799031257629
1726634691.2133906,15066,0.5380349159240723
1726634708.0366538,15137,0.5551782846450806
1726634720.4135842,15189,0.47495952248573303
1726634725.3599558,15210,0.49905481934547424
1726634727.0410812,15217,0.5338038206100464
1726634752.4749923,15324,0.584193229675293
1726634759.378512,15352,0.5143859386444092
1726634766.1820247,15380,0.5384994149208069
1726635637.9757233,17060,0.5081861019134521
1726635651.7857618,17122,0.6015457510948181
1726635674.300455,17220,0.5400550365447998
1726635681.4779913,17251,0.5352168679237366
1726635682.6490793,17256,0.60957932472229
1726635703.0396128,17341,0.5417277812957764
1726635703.5346484,17343,0.5479689240455627
1726635722.9551091,17424,0.5667415261268616
1726635745.0657728,17516,0.6116836667060852
1726636604.0716574,19161,0.5591371059417725
1726636608.7390096,19182,0.5682358741760254
1726636639.8083434,19316,0.5486870408058167
1726636640.7344153,19320,0.5707097053527832
1726636642.5775506,19328,0.5319417119026184
1726636669.2645574,19440,0.5357815027236938
1726636672.5368032,19454,0.5463204383850098
1726636681.6364858,19492,0.5501259565353394
1726636684.5427046,19504,0.5712663531303406
1726636694.6244626,19546,0.5944897532463074
1726636713.1988578,19623,0.5204198956489563
1726637581.2593343,21330,0.5870330333709717
1726637581.728371,21332,0.5894532203674316
1726637594.2323081,21386,0.5976593494415283
1726637600.727797,21414,0.580635130405426
1726637625.1726336,21519,0.6072595715522766
1726637650.4795349,21625,0.5848451256752014
1726637653.7757826,21639,0.5610311031341553
1726637668.4028807,21700,0.6216762661933899
1726638554.2242386,23457,0.5412041544914246
1726638585.8226128,23587,0.5154033899307251
1726638596.4704132,23631,0.5514716506004333
1726638617.0209558,23716,0.5474119186401367
1726638621.9603274,23736,0.5747608542442322
1726638630.787992,23772,0.5275050401687622
1726638632.5081203,23779,0.539528489112854
1726638641.3147836,23815,0.5473189949989319
1726638646.385163,23836,0.5766074061393738
1726638661.6713111,23898,0.5859254598617554
1726639521.4357119,25546,0.524134635925293
1726639547.9386995,25657,0.5854024887084961
1726639550.3568814,25667,0.5694107413291931
1726639567.1731443,25736,0.5521649718284607
1726639570.3403857,25749,0.5976621508598328
1726639571.7114859,25755,0.5513888001441956
1726639588.5687513,25825,0.5462619662284851
1726639594.119169,25848,0.5402752161026001
1726639609.619336,25912,0.5094501376152039
1726640498.1151104,27684,0.5377791523933411
1726640510.4380367,27738,0.5706688165664673
1726640517.1455395,27767,0.5835397839546204
1726640529.9945052,27821,0.5722769498825073
1726640539.077191,27860,0.550727903842926
1726640539.7572403,27863,0.5619863867759705
1726640542.570451,27875,0.5916627049446106
1726640549.8890007,27906,0.580715537071228
1726640576.4359956,28018,0.5454773306846619
1726640602.8969839,28130,0.557457685470581
1726640609.0574467,28156,0.6202709674835205
1726641486.2342706,29898,0.6164253354072571
1726641488.090409,29906,0.5761197805404663
1726641497.8461432,29947,0.5319986343383789
1726641519.7197888,30039,0.6118382215499878
1726641534.95593,30103,0.5746778845787048
1726641546.2947824,30151,0.5815518498420715
1726641551.6911876,30174,0.517596960067749
1726641567.8354003,30242,0.5520241856575012
1726641570.227581,30252,0.5781576633453369
1726641570.9346342,30255,0.5742058753967285
1726641574.5579045,30270,0.5435129404067993
1726642432.0299983,31931,0.5496211051940918
1726642474.3801825,32113,0.5530050992965698
1726642490.1583652,32180,0.6107827425003052
1726642496.884871,32208,0.5540315508842468
1726642499.361057,32218,0.5461878180503845
1726642507.8016913,32253,0.5579675436019897
1726642545.9505575,32411,0.5571330785751343
1726643411.5335925,34114,0.5282243490219116
1726643438.4926186,34228,0.550983190536499
1726643448.1503458,34269,0.5197690725326538
1726643481.6088567,34411,0.5337134003639221
1726643482.756943,34416,0.5216876268386841
1726643484.8901038,34425,0.5105699300765991
1726643506.3917189,34515,0.5441642999649048
1726643507.131777,34518,0.51993328332901
1726643513.6722674,34546,0.49607816338539124
1726644362.0715125,36184,0.5639277696609497
1726644383.1800966,36277,0.5774489641189575
1726644391.100696,36311,0.5806033611297607
1726644405.5167756,36371,0.5975209474563599
1726644449.0040424,36554,0.49740341305732727
1726644455.1985075,36580,0.554671585559845
1726644455.927565,36583,0.5951690673828125
1726644460.854936,36604,0.5932084321975708
1726644462.5490599,36611,0.5372103452682495
1726644476.5091085,36669,0.5693044066429138
1726644477.9612179,36675,0.5516452193260193
1726645343.2087686,38359,0.5165327787399292
1726645392.1064403,38564,0.605638325214386
1726645405.3154354,38620,0.5171124339103699
1726645412.8950012,38652,0.5628535747528076
1726645432.9805126,38739,0.5367410778999329
1726645440.8931067,38772,0.5347376465797424
1726646306.2176838,40479,0.5122629404067993
1726646307.8878098,40486,0.6071218252182007
1726646310.8670325,40499,0.5749709606170654
1726646325.0250964,40559,0.5552513599395752
1726646332.0546262,40589,0.5752172470092773
1726646337.4550302,40612,0.57059246301651
1726646341.763354,40630,0.5768001079559326
1726646376.3779547,40775,0.5930747389793396
1726646391.6160989,40839,0.603097677230835
1726647272.669247,42618,0.5725705027580261
1726647278.9307206,42644,0.596811830997467
1726647324.4471383,42836,0.5829797983169556
1726647326.1592662,42843,0.5903722643852234
1726647353.2273006,42956,0.6143582463264465
1726647353.972357,42959,0.5916134119033813
1726647358.9517324,42980,0.6304576992988586
1726647373.2358127,43039,0.5954558253288269
1726648232.8364694,44710,0.5643596053123474
1726648252.3489408,44795,0.5973523259162903
1726648259.5324755,44826,0.5293416380882263
1726648263.3007615,44842,0.6025999784469604
1726648267.4040673,44859,0.5940260291099548
1726648276.7767706,44899,0.6013000011444092
1726648287.5665822,44945,0.5931601524353027
1726648287.786598,44946,0.5888571739196777
1726648292.9399855,44968,0.5617116093635559
