Value,Step
1.1422632827799977,0
1.3547912302934744,1
1.2240206993485436,2
1.3492969262171866,3
1.3718867910797088,4
1.4170267586420922,5
1.3266416140962676,6
1.3095414884593137,7
1.4200461859994464,8
1.5142792432411256,9
1.3194008029995485,10
1.488081142107664,11
1.383432288699617,12
1.3865628057416552,13
1.2118661138850697,14
1.0684921797142288,15
1.1703486802181977,16
1.0630314107241414,17
1.2829493505058047,18
1.0781561026364668,19
1.2536180596664905,20
0.9934273768799671,21
0.8387483904574886,22
1.0257536471668105,23
1.2795339530138239,24
0.9679988984022747,25
0.950543159139268,26
1.1085520081376357,27
1.1403609909651442,28
0.9911744596863274,29
1.409912855951357,30
0.6889218760570442,31
0.9004242353008716,32
1.0828996735935945,33
1.0745247066805934,34
0.7433358315345071,35
0.9408237977907861,36
0.7226370115851877,37
1.0143221715198472,38
0.9454225523745783,39
1.1140573545819799,40
0.9015509586700848,41
0.7945154147971287,42
1.0167015944235454,43
0.781875699030467,44
0.8987965686079498,45
0.7396963378824513,46
0.938061390213624,47
0.8232884350541345,48
0.9290699245924204,49
0.8689554707558267,50
1.023293681649874,51
0.6492468811699971,52
0.816812918511668,53
0.7445042561505196,54
0.5433325572274486,55
0.6865215764036161,56
0.578102934791786,57
0.9016222163822322,58
0.8722999683825896,59
0.6206928500157021,60
0.6610927855381163,61
0.72962287262079,62
0.885707965506225,63
0.9838997257743992,64
0.9891208024085767,65
1.0161040946496285,66
0.8695130497126613,67
0.867899021847953,68
0.6638109473648279,69
0.6804902429555734,70
0.8022413602269002,71
0.4681086064919253,72
0.8093777243330842,73
0.6344154683907703,74
0.7720444976967977,75
0.3565181632513026,76
0.5444685295770919,77
0.6545891924479876,78
0.9855706084692105,79
0.7155525918051292,80
0.8477868956415111,81
0.6333110254496261,82
0.9394808985069174,83
0.7839126004760928,84
0.7892323492409163,85
1.1205477886992599,86
0.4925917815591673,87
0.5669642789880144,88
1.1423278020912768,89
0.810134495747594,90
0.4603202466847377,91
0.6102076184481214,92
0.775927349905425,93
0.8710816460484124,94
0.5986712715410665,95
0.9597895253570772,96
0.48512906121818045,97
0.7672879178812283,98
0.8942765158007422,99
