Wall time,Step,Value
1728872529.3702395,0,0.7886139750480652
1728877313.6449409,1,0.8542912006378174
1728882174.4471278,2,0.8695851564407349
1728886998.7815168,3,0.8794965744018555
1728891831.740313,4,0.884163498878479
1728896771.3782585,5,0.8834176063537598
1728943053.000659,6,0.8924026489257812
1728948167.2198431,7,0.8943790793418884
1728953101.7480123,8,0.8964517116546631
1728958481.0804815,9,0.9003992080688477
1728964551.5128608,10,0.9005240201950073
1728970211.1812148,11,0.8978952765464783
1728975722.4028962,12,0.9051238894462585
1728981305.5105038,13,0.9046176075935364
1728986908.8000517,14,0.9071525931358337
1728992608.3237073,15,0.9048423171043396
1728998409.1061845,16,0.9050816297531128
1729004424.494745,17,0.9086211323738098
1729010413.186034,18,0.9080169200897217
1729016582.6673527,19,0.9112280011177063
1729023349.0411444,20,0.9093303680419922
1729029969.941532,21,0.9113004207611084
1729036391.5738857,22,0.9102199077606201
1729042747.5760095,23,0.9100521206855774
1729049210.9813685,24,0.9125030040740967
1729054755.1557562,25,0.9130440354347229
1729060031.6391046,26,0.9128005504608154
1729065692.154042,27,0.9122965931892395
1729070925.0770762,28,0.912937343120575
1729076464.2911532,29,0.9153868556022644
1729081865.9009476,30,0.9136975407600403
1729087226.243873,31,0.9153332710266113
1729092999.446363,32,0.9139184951782227
1729099672.5243788,33,0.9133737087249756
1729105316.142199,34,0.9141237735748291
1729111290.0799682,35,0.9142155051231384
1729117141.6708736,36,0.913875937461853
1729123226.5821424,37,0.9136161804199219
1729128807.3825066,38,0.9143743515014648
1729135652.736944,39,0.9131556153297424
1729164651.6828258,40,0.9156939387321472
1729170107.2671723,41,0.9155327677726746
1729175712.4064906,42,0.9152104258537292
1729181379.0797305,43,0.9176527857780457
1729187109.7935324,44,0.9165102243423462
1729192795.202078,45,0.9142857789993286
1729198512.3413131,46,0.9196128845214844
1729204339.2747853,47,0.9189190864562988
1729223375.8949773,47,0.9189608097076416
1729228632.4188893,48,0.9187751412391663
1729233801.5271125,49,0.9182993769645691
1729239017.216353,50,0.9208097457885742
1729244136.1244476,51,0.9195114970207214
1729249785.2316341,52,0.9173205494880676
1729255138.7498827,53,0.9222598671913147
1729260918.3259444,54,0.9210360050201416
1729266682.1634357,55,0.9224914908409119
1729272361.6399932,56,0.9201349020004272
1729277843.5514896,57,0.9197880029678345
1729283175.2356827,58,0.9223223924636841
1729288573.1226327,59,0.9211114645004272
1729306338.8808403,60,0.923214316368103
1729311241.2415564,61,0.9227587580680847
1729316177.6429656,62,0.9222747683525085
1729321065.6670356,63,0.9245262145996094
1729326039.5514362,64,0.9231563210487366
1729330994.392642,65,0.9210624098777771
1729335962.0158556,66,0.9254305958747864
1729340880.162225,67,0.9245198965072632
1729345789.0149627,68,0.9256996512413025
1729350665.881866,69,0.9234970211982727
1729355655.0304883,70,0.9231213331222534
1729360559.7184129,71,0.9253250956535339
1729365670.3144507,72,0.9238829016685486
1729370934.0788302,73,0.9256884455680847
1729376143.9535167,74,0.9242311716079712
1729381404.88192,75,0.9251261949539185
1729386653.1836877,76,0.9237224459648132
1729391897.6724484,77,0.9241035580635071
1729397123.9194036,78,0.9254654049873352
1729402402.4914534,79,0.9259294867515564
1729407718.6086535,80,0.924933135509491
1729413007.200118,81,0.9245063066482544
1729418234.6639962,82,0.9247966408729553
1729423459.4664526,83,0.9271246194839478
1729428396.1041741,84,0.9258188605308533
1729433470.712744,85,0.9264247417449951
1729438505.0928097,86,0.9254671931266785
1729443552.706355,87,0.9248288869857788
1729448545.702651,88,0.9249988794326782
1729467507.3273792,89,0.9270837306976318
1729472300.624631,90,0.9265732169151306
1729476904.0559058,91,0.9262838363647461
1729481535.9576137,92,0.9281757473945618
1729486109.4558785,93,0.9269495010375977
1729490752.0812216,94,0.9250108599662781
1729495285.2235909,95,0.9288543462753296
1729499839.1745238,96,0.9282898306846619
1729504596.9337165,97,0.9292547106742859
1729509116.4515083,98,0.9273949265480042
1729513764.584539,99,0.9270028471946716
1729518468.7382321,100,0.9290095567703247
1729523087.7012205,101,0.9272991418838501
1729527653.8597999,102,0.9291754364967346
1729532326.0013237,103,0.9280492663383484
1729536877.5088866,104,0.9286826252937317
