Wall time,Step,Value
1728868731.8862393,42,1.9442603588104248
1728869252.0048387,167,0.6938909292221069
1728869512.6326091,229,0.9680657386779785
1728869534.164118,234,0.38590461015701294
1728869684.683619,273,0.8174508810043335
1728870487.3565385,474,0.4879642128944397
1728870740.2020113,536,1.1361113786697388
1728870903.6718357,579,0.7427788376808167
1728870930.3126059,586,0.46962881088256836
1728871119.894397,634,0.42251017689704895
1728871169.3943691,647,0.6960309743881226
1728871442.364001,714,0.737583339214325
1728871823.553714,808,0.4020122289657593
1728873607.2973478,1014,0.5278311371803284
1728874812.8673553,1333,0.4907720386981964
1728874829.117366,1337,0.6270768046379089
1728875011.3059742,1385,0.421321839094162
1728875036.3053687,1392,0.5591448545455933
1728875194.9625092,1436,0.8704571723937988
1728876189.3663113,1691,0.4689086377620697
1728876353.319793,1734,0.3606084883213043
1728876364.2105436,1737,0.5032384991645813
1728876899.717033,1877,1.6789636611938477
1728877053.4226604,1917,0.4373159408569336
1728878485.4157495,2036,0.34651297330856323
1728879106.5201418,2199,0.21593667566776276
1728879530.7858899,2307,0.3464638888835907
1728879852.2579331,2389,0.6517547965049744
1728880056.420251,2436,0.6606456637382507
1728880254.5932083,2485,0.2588846981525421
1728880258.3435159,2486,0.4045039117336273
1728880306.5798776,2498,0.3573600649833679
1728881049.1984904,2685,0.30684664845466614
1728881265.7343059,2740,0.37356582283973694
1728883397.5262718,3038,0.8178603649139404
1728884124.7967541,3230,0.31349843740463257
1728884186.047241,3246,0.2044304758310318
1728884419.4252684,3305,0.33064550161361694
1728885642.7867646,3618,0.353444904088974
1728885650.740088,3620,0.2038343995809555
1728885840.0386739,3670,0.25487279891967773
1728886106.4143448,3741,0.2899395227432251
1728886389.9153755,3814,0.22409404814243317
1728886418.5404713,3821,0.38453784584999084
1728886852.047532,3928,0.3469555079936981
1728886968.3135014,3956,0.2524823546409607
1728888240.9018924,4036,0.26427721977233887
1728889330.8882773,4317,0.5547295212745667
1728889646.2172055,4400,0.31132227182388306
1728889991.626356,4492,0.5022928714752197
1728890056.1744082,4509,0.20964355766773224
1728890713.367547,4676,0.64576655626297
1728891168.621094,4788,0.2108197659254074
1728892866.0338292,4971,0.2769075930118561
1728893414.2098315,5106,0.2918228805065155
1728893530.4914231,5134,0.33371859788894653
1728894363.1976054,5345,0.26497846841812134
1728894418.1658058,5359,0.29494643211364746
1728895177.0539443,5549,0.15666349232196808
1728895851.702253,5723,0.47840315103530884
1728896186.8493655,5808,0.28044241666793823
1728896401.9465973,5864,0.658119797706604
1728896429.5717125,5871,0.3750509023666382
1728896596.1590157,5907,0.4280283451080322
1728898025.1411016,5990,0.3280841112136841
1728899136.9790974,6200,0.2376454472541809
1728899233.2833977,6219,0.2354123592376709
1728899568.2752104,6289,0.261315256357193
1728940178.7611442,6215,0.3708226978778839
1728940677.0414698,6340,0.37869998812675476
1728940725.205248,6352,0.4531443417072296
1728941311.8102067,6495,0.25490424036979675
1728941766.9296653,6607,0.16489177942276
1728942489.657349,6796,0.22949154675006866
1728944420.680673,7023,0.2986361086368561
1728944751.553793,7101,0.37676751613616943
1728944764.2798753,7104,0.2565500736236572
1728944972.4688988,7152,0.3566969931125641
1728946128.5918057,7429,0.28872063755989075
1728946169.7242384,7439,0.46168631315231323
1728946312.2576966,7474,0.29747268557548523
1728946973.896179,7632,0.2923416495323181
1728947279.9521828,7707,0.29456469416618347
1728947718.0058455,7821,0.2727580666542053
1728947889.9471037,7862,0.20605847239494324
1728949467.7312224,8004,0.2002040147781372
1728949526.9841566,8018,0.5476887226104736
1728950014.09505,8139,0.18873491883277893
1728950054.251901,8149,0.6283928751945496
1728950408.2769608,8242,0.3251253366470337
1728951490.0542817,8519,0.28696054220199585
1728951724.6102412,8576,0.19912490248680115
1728951946.7447166,8634,0.3499554693698883
1728953033.0257497,8901,0.679350733757019
1728954841.1000555,9109,0.14769935607910156
1728955181.1100295,9195,0.22997646033763885
1728955231.8463228,9208,0.5207864046096802
1728955748.580159,9339,0.26522296667099
1728956399.010955,9484,0.8474277257919312
1728956694.4061503,9548,0.4381227493286133
1728959637.5144362,9917,0.2396627962589264
1728959671.7681427,9924,0.2426353394985199
1728960243.9897165,10040,0.23954840004444122
1728960644.1035204,10120,0.26982802152633667
1728960858.928457,10163,0.3042786121368408
1728961309.9826832,10248,0.5100282430648804
1728962059.9829204,10398,0.2473226636648178
1728962178.2329006,10421,0.23729866743087769
1728962796.2422702,10543,0.4585382044315338
1728962812.766265,10546,0.24406343698501587
1728963116.512737,10607,0.32319724559783936
1728963156.2774544,10615,0.22555306553840637
1728963379.9527032,10661,0.49524161219596863
1728963781.099226,10743,0.4085693657398224
1728966309.0535238,11060,0.3870871067047119
1728966569.250738,11113,0.28453195095062256
1728966854.5496397,11173,0.39960476756095886
1728967005.60496,11207,0.24738597869873047
1728967572.9478385,11326,0.3611656427383423
1728967922.0452704,11400,0.39368221163749695
1728968894.7942116,11610,0.30794432759284973
1728968917.8108473,11615,0.4507734179496765
1728969808.7753572,11805,0.1564907282590866
1728971361.5317037,11931,0.3332279324531555
1728973117.6255295,12312,0.2547142803668976
