Wall time,Step,Value
1728872529.3702395,0,0.7359052300453186
1728877313.6449409,1,0.8156793713569641
1728882174.4471278,2,0.8292554616928101
1728886998.7815168,3,0.8386664390563965
1728891831.740313,4,0.8434768319129944
1728896771.3938837,5,0.8453832864761353
1728943053.0026627,6,0.8483766913414001
1728948167.2198431,7,0.8496177792549133
1728953101.7480123,8,0.8511718511581421
1728958481.0804815,9,0.8533416390419006
1728964551.513862,10,0.8545306921005249
1728970211.1812148,11,0.8543793559074402
1728975722.4028962,12,0.8562337756156921
1728981305.5105038,13,0.8563398718833923
1728986908.8000517,14,0.8573416471481323
1728992608.3257086,15,0.8574671745300293
1728998409.1061845,16,0.857041597366333
1729004424.494745,17,0.8589697480201721
1729010413.186034,18,0.8598337769508362
1729016582.6683538,19,0.859124481678009
1729023349.0421996,20,0.8597708940505981
1729029969.947696,21,0.8598454594612122
1729036391.578396,22,0.8603039979934692
1729042747.5770366,23,0.8610748052597046
1729049210.9878101,24,0.8603489398956299
1729054755.1713786,25,0.8603460192680359
1729060031.6391046,26,0.8611102104187012
1729065692.154042,27,0.861291766166687
1729070925.0770762,28,0.8614967465400696
1729076464.2911532,29,0.8617135882377625
1729081865.9009476,30,0.862318754196167
1729087226.243873,31,0.8620361685752869
1729092999.4485173,32,0.8619815111160278
1729099672.5273805,33,0.8622096180915833
1729105316.142199,34,0.8622094392776489
1729111290.0809684,35,0.8621088266372681
1729117141.6708736,36,0.8624463677406311
1729123226.5821424,37,0.8628743290901184
1729128807.3825066,38,0.8625815510749817
1729135652.7389445,39,0.8622531890869141
1729164651.6838253,40,0.8627831935882568
1729170107.2671723,41,0.8625168204307556
1729175712.4064906,42,0.8625073432922363
1729181379.0797305,43,0.8635540008544922
1729187109.7945313,44,0.8639065027236938
1729192795.204079,45,0.8631575703620911
1729198512.3423123,46,0.8641411066055298
1729204339.2757883,47,0.8639134764671326
1729223375.910599,47,0.8642911911010742
1729228632.4188893,48,0.8640607595443726
1729233801.5271125,49,0.8639039993286133
1729239017.216353,50,0.8649266958236694
1729244136.1244476,51,0.8652870059013367
1729249785.2316341,52,0.864452064037323
1729255138.7518787,53,0.8653280735015869
1729260918.341569,54,0.8650103807449341
1729266682.1634357,55,0.8656995296478271
1729272361.6399932,56,0.8651227355003357
1729277843.5514896,57,0.8645308017730713
1729283175.2356827,58,0.86565101146698
1729288573.124142,59,0.8660427927970886
1729306338.8808403,60,0.865851879119873
1729311241.2415564,61,0.865914523601532
1729316177.6429656,62,0.8656591176986694
1729321065.6670356,63,0.8664954900741577
1729326039.5514362,64,0.8668630719184875
1729330994.392642,65,0.8660291433334351
1729335962.0158556,66,0.8667572736740112
1729340880.162225,67,0.8664129376411438
1729345789.0149627,68,0.867033064365387
1729350665.8838682,69,0.8663856983184814
1729355655.0304883,70,0.865831732749939
1729360559.7184129,71,0.8665687441825867
1729365670.315447,72,0.8669762015342712
1729370934.0788302,73,0.8661900162696838
1729376143.9535167,74,0.86664217710495
1729381404.88192,75,0.8666113018989563
1729386653.1836877,76,0.8667765855789185
1729391897.6724484,77,0.867266058921814
1729397123.9194036,78,0.8664934039115906
1729402402.4914534,79,0.8661693930625916
1729407718.6086535,80,0.8669271469116211
1729413007.2157438,81,0.8669684529304504
1729418234.6639962,82,0.8667468428611755
1729423459.4664526,83,0.866528332233429
1729428396.1041741,84,0.8671067357063293
1729433470.7137418,85,0.866853654384613
1729438505.0928097,86,0.8667139410972595
1729443552.7083545,87,0.8668907284736633
1729448545.702651,88,0.8667962551116943
1729467507.3430111,89,0.8669071793556213
1729472300.624631,90,0.8669719696044922
1729476904.0559058,91,0.8667388558387756
1729481535.9576137,92,0.8674793243408203
1729486109.4558785,93,0.8678866028785706
1729490752.0812216,94,0.8669837713241577
1729495285.2235909,95,0.8676741123199463
1729499839.1745238,96,0.8673372864723206
1729504596.9337165,97,0.8679330348968506
1729509116.4515083,98,0.8671960830688477
1729513764.584539,99,0.8667066693305969
1729518468.7382321,100,0.8673915266990662
1729523087.7012205,101,0.8677674531936646
1729527653.8597999,102,0.8669541478157043
1729532326.0013237,103,0.8673034906387329
1729536877.5088866,104,0.867371141910553
