Wall time,Step,Value
1728872587.9180965,0,1.294255018234253
1728872589.964918,0,1.3319408893585205
1728872608.0738566,0,1.4368970394134521
1728872623.9332397,0,1.3767037391662598
1728872674.9027643,0,1.1920617818832397
1728872717.8712616,0,1.4891797304153442
1728872721.4340706,0,1.6137536764144897
1728872735.9032564,0,1.5910686254501343
1728872748.372097,0,1.1633230447769165
1728872772.8722851,0,1.4712986946105957
1728872774.2316282,0,1.2785521745681763
1728872779.825636,0,1.095581293106079
1728872888.7636611,0,1.464523196220398
1728877368.161212,1,0.9050522446632385
1728877397.5991924,1,0.5403670072555542
1728877402.3651142,1,0.3133283257484436
1728877435.3022141,1,0.6971154808998108
1728877444.1934228,1,0.508197546005249
1728877460.584834,1,0.45031973719596863
1728877490.3360786,1,0.3914192020893097
1728877495.8832138,1,0.5779892206192017
1728877539.4321837,1,0.3735608756542206
1728877551.2139306,1,0.4385790228843689
1728877555.3552418,1,0.5245444178581238
1728877574.8403285,1,0.3484373390674591
1728877667.950222,1,0.40234217047691345
1728882209.3685606,2,0.32574138045310974
1728882244.666562,2,0.2618885636329651
1728882270.5116618,2,0.3195125460624695
1728882322.606113,2,0.2603282034397125
1728882378.3579023,2,0.3489750027656555
1728882416.0300524,2,0.2960657775402069
1728882418.2018752,2,0.3113325238227844
1728882427.748915,2,0.3159150779247284
1728882430.498849,2,0.2826986312866211
1728882463.5457199,2,0.30403557419776917
1728882468.3116176,2,0.3560027778148651
1728882498.7343407,2,0.3754575848579407
1728882519.6104157,2,0.3473965525627136
1728887039.0942254,3,0.26404669880867004
1728887058.8910139,3,0.2645561695098877
1728887069.688415,3,0.24970188736915588
1728887080.6260548,3,0.3628607988357544
1728887154.7772021,3,0.2754911482334137
1728887184.4952302,3,0.49834951758384705
1728887186.5420604,3,0.6382042169570923
1728887260.7609808,3,0.21576669812202454
1728887276.089138,3,0.3089309334754944
1728887283.6983268,3,0.3384955823421478
1728887311.1355538,3,0.3276599645614624
1728887332.120602,3,0.2475607693195343
1728891880.600072,4,0.6824725866317749
1728891921.3835232,4,0.3440942168235779
1728891983.0406506,4,0.21950238943099976
1728891991.1819162,4,0.22555111348628998
1728892012.9798298,4,0.5570560097694397
1728892034.2933748,4,0.28917303681373596
1728892065.1531777,4,0.27910950779914856
1728892121.4194248,4,0.2073885202407837
1728892153.8112485,4,0.32174497842788696
1728892165.3109686,4,0.2750210762023926
1728892166.6859355,4,0.41397929191589355
1728892170.0300026,4,0.27975931763648987
1728892187.029586,4,0.21461011469364166
1728892187.7170727,4,0.33961981534957886
1728892195.9051638,4,0.1589522361755371
1728896800.016613,5,0.46155279874801636
1728896820.9851756,5,0.5511047840118408
1728896934.5978699,5,0.19638964533805847
1728896974.2510705,5,0.3765709698200226
1728897156.8911061,5,0.23574364185333252
1728943104.5255036,6,0.7009854912757874
1728943106.6035752,6,0.630541980266571
1728943190.7412522,6,0.7631209492683411
