Wall time,Step,Value
1728339172.388688,6382,0.15000000596046448
1728344582.3109076,12764,0.15199999511241913
1728349705.9582627,19146,0.15600000321865082
1728354662.3705726,25528,0.16099999845027924
1728359586.3219557,31910,0.1589999943971634
1728364533.8126814,38292,0.1589999943971634
1728369446.0731006,44674,0.1589999943971634
1728374364.9735923,51056,0.16200000047683716
1728379260.529433,57438,0.164000004529953
1728384119.0404787,63820,0.16500000655651093
1728389011.7235599,70202,0.16200000047683716
1728393999.8037207,76584,0.16300000250339508
1728398890.409042,82966,0.16500000655651093
1728403764.7798464,89348,0.164000004529953
1728408719.4838092,95730,0.16599999368190765
1728413597.7291918,102112,0.16699999570846558
1728427199.41373,108494,0.16500000655651093
1728432023.3223045,114876,0.16500000655651093
1728436880.6599965,121258,0.16599999368190765
1728441728.7472043,127640,0.1679999977350235
1728446555.7584555,134022,0.16599999368190765
1728451423.599857,140404,0.16699999570846558
1728456273.3797317,146786,0.16599999368190765
1728461089.5175693,153168,0.16699999570846558
1728465925.5797102,159550,0.16899999976158142
1728483401.4933736,165932,0.16699999570846558
1728488206.4807909,172314,0.16599999368190765
1728493006.544927,178696,0.16699999570846558
1728520458.2199404,185078,0.16699999570846558
1728525240.556774,191460,0.16599999368190765
1728530010.0523129,197842,0.1679999977350235
1728535028.5897448,204224,0.17000000178813934
1728539805.0023692,210606,0.1679999977350235
1728544576.30497,216988,0.1679999977350235
1728549344.3300686,223370,0.16699999570846558
1728554111.6521049,229752,0.1679999977350235
1728558891.0538588,236134,0.17000000178813934
1728563692.0459,242516,0.16899999976158142
1728568519.1618645,248898,0.16699999570846558
1728573323.9658723,255280,0.1679999977350235
