Wall time,Step,Value
1728339273.4659436,2149,0.4373423457145691
1728344690.826505,4298,0.43787848949432373
1728349796.7653663,6447,0.43624716997146606
1728354752.940947,8596,0.427452027797699
1728359676.8271284,10745,0.4322754740715027
1728364628.64611,12894,0.43187493085861206
1728369537.0681531,15043,0.4351221024990082
1728374455.7025309,17192,0.42833229899406433
1728379351.100597,19341,0.42345237731933594
1728384209.345166,21490,0.4256874620914459
1728389102.1247108,23639,0.42973652482032776
1728394094.887182,25788,0.4290049374103546
1728398980.5604985,27937,0.4281066656112671
1728403855.9484408,30086,0.4298459589481354
1728408816.0574605,32235,0.4233141839504242
1728413689.9735088,34384,0.420214980840683
1728427292.6964068,36533,0.4262567162513733
1728432113.647796,38682,0.4276706576347351
1728436975.1242712,40831,0.42766234278678894
1728441819.0433555,42980,0.4201723039150238
1728446645.2860477,45129,0.4262675642967224
1728451517.1005983,47278,0.4263855814933777
1728456363.0796587,49427,0.4302985668182373
1728461179.2803917,51576,0.42438945174217224
1728466015.6859968,53725,0.4201134145259857
1728483492.5369825,55874,0.42600366473197937
1728488295.6175764,58023,0.4277442693710327
1728493095.760639,60172,0.4276551604270935
1728520554.094367,62321,0.42613884806632996
1728525332.9138613,64470,0.42793846130371094
1728530098.8452384,66619,0.42779430747032166
1728535116.8672829,68768,0.420540988445282
1728539893.1712644,70917,0.4268282651901245
1728544669.3662875,73066,0.4270015358924866
1728549433.1229966,75215,0.43083980679512024
1728554205.0257041,77364,0.42494726181030273
1728558982.5243723,79513,0.42058825492858887
1728563785.6547604,81662,0.42343035340309143
1728568607.2053337,83811,0.42765477299690247
1728573417.2473805,85960,0.42802923917770386
