Wall time,Step,Value
1726352473.6973042,12764,0.5228198170661926
1726359769.393166,25528,0.5183998942375183
1726367103.3184824,38292,0.5233428478240967
1726374451.1457016,51056,0.5663285255432129
1726381807.0988214,63820,0.4267424941062927
1726389100.3406062,76584,0.49063512682914734
1726396434.3343172,89348,0.498781681060791
1726403724.1818671,102112,0.4487260580062866
1726411038.910429,114876,0.4748026430606842
1726418352.2064383,127640,0.4301122725009918
1726425673.2252555,140404,0.4434163272380829
1726433114.151895,153168,0.4637371003627777
1726440505.7840567,165932,0.5226505398750305
1726460432.6159587,178696,0.5174368023872375
1726467701.978272,191460,0.5027868747711182
1726474992.9895477,204224,0.5123738646507263
1726482241.3210752,216988,0.5162946581840515
1726489539.782852,229752,0.4890802502632141
1726496924.807151,242516,0.5387628078460693
1726504258.5908017,255280,0.5055463314056396
