Wall time,Step,Value
1728091090.3167708,42,0.6327797174453735
1728091152.4692385,167,0.642765998840332
1728091183.8611794,229,0.6387750506401062
1728091308.418122,474,0.6354261636734009
1728091340.4494324,536,0.6221394538879395
1728091361.8657036,579,0.6349995136260986
1728091365.3827903,586,0.6355593800544739
1728091389.6749182,634,0.6433956027030945
1728091396.256211,647,0.62062007188797
1728091430.005187,714,0.6322511434555054
1728091477.591322,808,0.6325743198394775
1728091582.4540155,1014,0.6350364089012146
1728091744.9217196,1333,0.6313401460647583
1728091771.1996078,1385,0.6200266480445862
1728091774.669408,1392,0.6309252381324768
1728091796.9609208,1436,0.6272934675216675
1728092563.418353,1734,0.6212165355682373
1728092564.903179,1737,0.62689208984375
1728092635.048178,1877,0.6244131922721863
1728092715.334658,2036,0.6239739060401917
1728092852.8382738,2307,0.6068128943443298
1728092894.670904,2389,0.623528003692627
1728092943.13169,2485,0.6207720041275024
1728092943.6631005,2486,0.6147604584693909
1728093043.8756137,2685,0.62557452917099
1728093222.0164714,3038,0.6271116733551025
1728093318.542235,3230,0.6147558093070984
1728093326.52983,3246,0.6215312480926514
1728093356.0907605,3305,0.6306024193763733
1728094129.3759065,3618,0.6277583241462708
1728094130.37621,3620,0.6281697154045105
1728094155.715902,3670,0.6180055737495422
1728094231.9857006,3821,0.6284626722335815
1728094299.984872,3956,0.6273950934410095
1728094482.5245829,4317,0.6175353527069092
1728094524.668198,4400,0.6233380436897278
1728094571.0916786,4492,0.6195622682571411
1728094579.5958269,4509,0.6075628399848938
1728094817.0445893,4971,0.621631920337677
1728095514.3737056,5134,0.6318100094795227
1728095619.2946212,5345,0.6249623894691467
1728095807.2344303,5723,0.6406683325767517
1728095899.7433524,5907,0.6137955784797668
1728095940.9965076,5990,0.6120992302894592
1728096045.8869088,6200,0.6079670190811157
1728096295.1817148,6699,0.6208298802375793
1728096301.2464466,6711,0.6193845868110657
1728096975.7718666,6854,0.619903028011322
1728097031.4078307,6966,0.6123030185699463
1728097125.8591018,7155,0.6193380951881409
1728097278.527997,7460,0.5932062268257141
1728097280.0729625,7463,0.6197464466094971
1728097448.1032698,7798,0.6057322025299072
1728097465.7058618,7833,0.6082512736320496
1728097582.3056674,8066,0.60825115442276
1728097639.5941877,8180,0.6185302734375
1728097660.32158,8221,0.6194677948951721
1728098404.6478739,8498,0.615905225276947
1728098409.7130768,8508,0.6014707088470459
1728098595.1420183,8878,0.6209640502929688
1728098623.9061828,8935,0.6143365502357483
1728098785.9604838,9260,0.5935723185539246
1728098890.4929657,9468,0.611711323261261
1728098933.4029462,9554,0.6052121520042419
1728099006.1574767,9698,0.6006839275360107
1728099965.1371956,10399,0.5931119918823242
1728100005.24974,10479,0.6083521246910095
1728100026.8051195,10522,0.6123707294464111
1728100069.2457278,10607,0.5942627191543579
1728100155.6301663,10780,0.6140872240066528
1728100218.1467993,10905,0.6052269339561462
1728100248.660339,10966,0.6143061518669128
1728100275.999911,11020,0.6036556363105774
1728100534.557751,11532,0.6060446500778198
1728100551.690688,11566,0.6116188168525696
1728100611.1208212,11685,0.6034376621246338
1728100647.9484136,11759,0.5913695096969604
1728101365.2941353,11969,0.6027478575706482
1728101367.7483935,11974,0.6058940291404724
